branching_types,n_end,k,uscat,device,dtype,density_dtype,density_device,uscat_dtype,uscat_device
a,11,362.03867196751236,(1.3769286966976724+0.8397314303708987j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,11,512.0,(1.200516177127648-0.19514498093565052j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,11,724.0773439350247,(0.08215498229878168-1.5973139758700645j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,1.0,(-1.3559333625925154-0.657813448686046j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,1.4142135623730951,(-0.8771443358597396-2.188000339476856j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,2.0,(1.2150327278987763-1.1253401295838328j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,2.8284271247461903,(0.9594058744305273-0.17538918876672127j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,4.0,(1.2981009285737222+0.48605341333755847j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,5.656854249492381,(-1.0989019301386886+0.3381335442204963j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,8.0,(0.7991794327973583-2.2038480581181314j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,11.313708498984761,(-1.3931069401463052+1.7032742269416534j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,16.0,(1.0210816924263348+0.12948645758144522j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,22.627416997969522,(1.009910945095342+0.25775957947669803j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,32.0,(-1.0299162522012857-0.15100939193277396j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,45.254833995939045,(-1.8289472359061065-1.869460559929718j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,64.0,(-1.7543711122734458-1.578561963583856j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,90.50966799187809,(0.9241898738284247-0.37966224011673455j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,128.0,(0.961182782555413-0.5546997285257902j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,181.01933598375618,(-0.9564547542579633+1.057493923410234j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,256.0,(-0.288470295329437+1.8168368749902633j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,362.03867196751236,(1.3711997477701645+0.8311060740307009j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,512.0,(1.1881236061678637-0.216619096017726j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,12,724.0773439350247,(0.08042277347861468-1.637151502297579j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,1.0,(-1.3559333625941117-0.6578134486893585j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,1.4142135623730951,(-0.8771443358644136-2.1880003395012295j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,2.0,(1.2150327279327562-1.1253401296091083j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,2.8284271247461903,(0.9594058743995615-0.17538918869187475j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,4.0,(1.2981009180761267+0.48605340315140344j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,5.656854249492381,(-1.0989022448352157+0.33813533406455715j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,8.0,(0.7971753084691284-2.2049494098487465j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,11.313708498984761,(-1.1983962187727704+1.5752007001435486j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,16.0,(1.0897164324895383+0.12164604248268773j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,22.627416997969522,(1.0726284063763123+0.38939611305772825j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,32.0,(-1.047790696320525-0.20032293178092528j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,45.254833995939045,(-1.64735510711479-1.7674163786756092j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,64.0,(-1.7746802994297295-1.5841808561673467j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,90.50966799187809,(0.9503617243101459-0.33081279312757683j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,128.0,(0.9933603191688839-0.5415830695199606j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,181.01933598375618,(-0.9559774454416688+1.0566976361080882j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,256.0,(-0.35008370651487575+1.8059374217469182j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,362.03867196751236,(1.431674537742004+0.785930143830118j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,512.0,(1.1653313158881122-0.2030100223139041j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,13,724.0773439350247,(0.11883947770944428-1.6382097860044813j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,1.0,(-1.3559333625942724-0.6578134486896985j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,1.4142135623730951,(-0.8771443358650568-2.18800033950413j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,2.0,(1.2150327279369442-1.125340129612241j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,2.8284271247461903,(0.9594058744012686-0.1753891886838032j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,4.0,(1.2981009169978555+0.48605340299671373j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,5.656854249492381,(-1.0989021382290929+0.33813539149251265j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,8.0,(0.7971301852861754-2.204694438868834j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,11.313708498984761,(-1.2808734692073673+1.5458675813786027j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,16.0,(1.0343009853897212-0.049649789435233224j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,22.627416997969522,(1.1307582577390956+0.3491925222069299j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,32.0,(-0.9823930224620243-0.22871081804843962j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,45.254833995939045,(-1.7471663157424342-1.5340377172366417j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,64.0,(-1.8089479248946647-1.2830122829905783j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,90.50966799187809,(0.9244207442331559-0.3175852252309902j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,128.0,(0.9715706378049891-0.49205048231131815j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,181.01933598375618,(-1.0319437459128742+1.0072277778456682j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,256.0,(-0.37136800372850376+1.916937577287479j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,362.03867196751236,(1.421685242476247+0.7740296781413083j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,512.0,(1.1536969038437772-0.22191631913685872j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,14,724.0773439350247,(0.11831275395267468-1.6816953270313029j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,1.0,(-1.3559333625942878-0.6578134486897327j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,1.4142135623730951,(-0.8771443358651453-2.1880003395044767j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,2.0,(1.2150327279374602-1.1253401296126384j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,2.8284271247461903,(0.9594058744018104-0.17538918868300946j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,4.0,(1.2981009169215525+0.48605340302440936j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,5.656854249492381,(-1.098902131256895+0.33813538733040144j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,8.0,(0.7971521758551978-2.204692843318034j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,11.313708498984761,(-1.2744326353530837+1.570624286742364j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,16.0,(0.8967025463526581+0.11055194017204047j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,22.627416997969522,(1.1606523763421464+0.38560671975868305j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,32.0,(-1.0406662024412452-0.3275476008923469j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,45.254833995939045,(-1.488431351402724-1.4424824245757488j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,64.0,(-1.7187812805772384-1.2832431015806467j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,90.50966799187809,(0.9530661015905572-0.2589034946358958j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,128.0,(1.0133221833952122-0.47223859874501883j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,181.01933598375618,(-1.0390640902515114+1.0174301665964571j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,256.0,(-0.42877461144280626+1.9054339430137972j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,362.03867196751236,(1.476147081474957+0.7226407456513788j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,512.0,(1.1315980463435245-0.20792162557814697j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,15,724.0773439350247,(0.1574158259612618-1.681596443893517j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,1.0,(-1.3559333625942882-0.6578134486897358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,1.4142135623730951,(-0.8771443358651575-2.1880003395045193j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,2.0,(1.2150327279375244-1.1253401296126895j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,2.8284271247461903,(0.959405874401899-0.17538918868293168j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,4.0,(1.2981009169168625+0.4860534030284005j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,5.656854249492381,(-1.0989021312009237+0.33813538673842747j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,8.0,(0.7971527494045318-2.204694288971715j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,11.313708498984761,(-1.2706804019354216+1.5663214969002475j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,16.0,(1.032039367151817+0.16385465691829806j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,22.627416997969522,(1.25405804169445+0.3125950513911682j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,32.0,(-1.0614868872055392-0.3110042795020555j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,45.254833995939045,(-1.502006383758748-1.4031617866302195j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,64.0,(-1.7046553110939695-1.08800731927096j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,90.50966799187809,(0.9443529932438731-0.25469242774100687j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,128.0,(0.9931457727338564-0.4316896989494452j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,181.01933598375618,(-1.114856260504844+0.9611936623724389j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,256.0,(-0.4560161228325801+2.0382149405648002j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,362.03867196751236,(1.4606515596325549+0.7080465997102049j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,512.0,(1.1209424683003313-0.22433766763872065j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,16,724.0773439350247,(0.15820635126216953-1.7292932170400879j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,1.0,(-1.3559333625942889-0.6578134486897365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,1.4142135623730951,(-0.8771443358651596-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,2.0,(1.2150327279375328-1.125340129612697j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,2.8284271247461903,(0.959405874401912-0.17538918868292397j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,4.0,(1.2981009169165714+0.48605340302879596j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,5.656854249492381,(-1.0989021312351768+0.3381353867077641j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,8.0,(0.7971526797532982-2.2046944149185714j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,11.313708498984761,(-1.2716448219591876+1.5661359785699704j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,16.0,(1.0364086641795303+0.05336830567696656j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,22.627416997969522,(1.157665371722218+0.21545323126287325j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,32.0,(-1.115594989682355-0.3666419086197819j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,45.254833995939045,(-1.2531548099596845-1.3223214248550614j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,64.0,(-1.5552540369886378-1.103932496639326j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,90.50966799187809,(0.9765290325529283-0.18910481768442816j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,128.0,(1.0455614446960884-0.404456757132349j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,181.01933598375618,(-1.1330668134033932+0.9846027362108667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,256.0,(-0.5051320599191513+2.028314485389993j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,362.03867196751236,(1.50705543908597+0.6525393832147759j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,512.0,(1.0994378934463924-0.21005137341045643j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,17,724.0773439350247,(0.19771325236178858-1.7281235684432446j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,1.0,(-1.3559333625942895-0.6578134486897362j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,1.4142135623730951,(-0.87714433586516-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,2.0,(1.2150327279375335-1.125340129612698j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,2.8284271247461903,(0.9594058744019138-0.17538918868292364j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,4.0,(1.2981009169165505+0.48605340302883293j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,5.656854249492381,(-1.0989021312387577+0.3381353867084489j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,8.0,(0.797152663325849-2.2046944148713603j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,11.313708498984761,(-1.2716137814855082+1.5662653844414982j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,16.0,(0.979678892490818+0.08688867097710462j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,22.627416997969522,(1.1351775185123545+0.26182091294639753j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,32.0,(-1.1838324526628177-0.3011001655863189j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,45.254833995939045,(-1.2124761121259977-1.4631820098702408j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,64.0,(-1.5452534756320109-1.0153189138881673j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,90.50966799187809,(0.9912225208217942-0.19671868454484231j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,128.0,(1.030358185157839-0.37551186752900456j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,181.01933598375618,(-1.2085565170116088+0.9237153166396329j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,256.0,(-0.5359636010332776+2.1885194129570342j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,362.03867196751236,(1.4851988153085+0.6363681837630302j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,512.0,(1.0899502356759165-0.22406298724905632j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,18,724.0773439350247,(0.19991610386208278-1.780680005317314j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,1.0,(-1.3559333625942893-0.6578134486897365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,1.4142135623730951,(-0.8771443358651598-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,2.0,(1.2150327279375333-1.1253401296126981j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,2.8284271247461903,(0.9594058744019137-0.17538918868292364j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,4.0,(1.2981009169165492+0.48605340302883626j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,5.656854249492381,(-1.0989021312389071+0.33813538670870846j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,8.0,(0.7971526627183677-2.2046944134019775j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,11.313708498984761,(-1.2716012590996106+1.5662583700643031j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,16.0,(1.0074099589450016+0.09971125677411155j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,22.627416997969522,(1.0691786140272355+0.25197801665916103j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,32.0,(-1.1626773302113431-0.27902888511839474j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,45.254833995939045,(-1.0580549493369755-1.4351253747892077j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,64.0,(-1.3713515517267236-1.0348917135510423j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,90.50966799187809,(1.0272302326141873-0.13309122966984968j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,128.0,(1.0943691256146513-0.3418679617095224j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,181.01933598375618,(-1.2414192857931718+0.9636326674030594j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,256.0,(-0.5702706805075863+2.1825956072701693j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,362.03867196751236,(1.5222759253279614+0.5796433570947475j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,512.0,(1.0689564947507701-0.20959476992495746j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,19,724.0773439350247,(0.23947879448172055-1.7785851954275236j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,1.0,(-1.3559333625942886-0.6578134486897362j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,1.4142135623730951,(-0.8771443358651594-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,2.0,(1.2150327279375333-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,2.8284271247461903,(0.9594058744019136-0.1753891886829232j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,4.0,(1.2981009169165483+0.4860534030288368j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,5.656854249492381,(-1.0989021312389013+0.33813538670873194j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,8.0,(0.7971526628031005-2.2046944133049626j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,20,11.313708498984761,(-1.2716019139320964+1.5662572744307428j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
